timestamp,IMU_B-ch1,IMU_B-ch2,IMU_B-ch3,IMU_B-ch4,IMU_B-ch5,IMU_B-ch6
47572,-2.691650391,-5.510107422,-7.792626953,0.182926829,0.884146342,-1.737804878
47573,-2.612695313,-5.553173828,-7.838085938,-0.030487805,0.518292683,-1.859756098
47574,-2.665332031,-5.519677734,-7.814160156,0.426829268,1.432926829,-1.554878049
47575,-2.665332031,-5.517285156,-7.783056641,0.487804878,0.853658537,-1.18902439
47576,-2.665332031,-5.517285156,-7.783056641,0.487804878,0.853658537,-1.18902439
47577,-2.648583984,-5.517285156,-7.830908203,0.731707317,0.579268293,-0.945121951
47578,-2.689257813,-5.486181641,-7.787841797,0.914634146,0.975609756,-0.975609756
47579,-2.674902344,-5.483789063,-7.792626953,0.701219512,0.701219512,-1.31097561
47580,-2.672509766,-5.517285156,-7.821337891,0.731707317,0.487804878,-1.585365854
47581,-2.665332031,-5.524462891,-7.799804688,1.128048781,0.518292683,-1.493902439
47582,-2.674902344,-5.538818359,-7.802197266,1.37195122,0.426829268,-1.280487805
47583,-2.677294922,-5.495751953,-7.742382813,1.432926829,0.365853659,-1.158536585
47584,-2.698828125,-5.510107422,-7.742382813,1.158536585,0.243902439,-1.158536585
47585,-2.701220703,-5.569921875,-7.759130859,0.945121951,0.182926829,-1.158536585
47586,-2.670117188,-5.514892578,-7.783056641,1.128048781,0.457317073,-1.341463415
47587,-2.706005859,-5.500537109,-7.728027344,0.792682927,0.762195122,-1.341463415
47588,-2.670117188,-5.423974609,-7.699316406,0.365853659,0.731707317,-0.945121951
47589,-2.646191406,-5.536425781,-7.840478516,-0.518292683,0.426829268,-1.37195122
47590,-2.808886719,-5.5890625,-7.802197266,0.426829268,2.103658537,-1.554878049
47591,-2.686865234,-5.548388672,-7.761523438,1.036585366,0.365853659,-2.103658537
47592,-2.593554688,-5.526855469,-7.823730469,1.402439024,0.243902439,-1.707317073
47593,-2.71796875,-5.495751953,-7.737597656,1.646341463,1.402439024,-0.823170732
47594,-2.677294922,-5.529248047,-7.790234375,1.097560976,0.304878049,-0.823170732
47595,-2.701220703,-5.526855469,-7.735205078,0.945121951,0.884146342,-0.945121951
47596,-2.703613281,-5.462255859,-7.751953125,0.548780488,0.762195122,-1.585365854
47597,-2.646191406,-5.481396484,-7.783056641,-0.213414634,0.335365854,-1.829268293
47598,-2.672509766,-5.543603516,-7.780664063,-0.182926829,0.945121951,-1.737804878
47599,-2.689257813,-5.5125,-7.780664063,0.365853659,1.067073171,-1.585365854
47600,-2.636621094,-5.519677734,-7.826123047,0.609756098,0.579268293,-1.280487805
47601,-2.665332031,-5.486181641,-7.816552734,1.097560976,0.762195122,-1.097560976
47602,-2.684472656,-5.490966797,-7.775878906,1.097560976,0.792682927,-1.097560976
47603,-2.698828125,-5.5125,-7.797412109,1.006097561,0.487804878,-1.341463415
47604,-2.672509766,-5.524462891,-7.818945313,1.219512195,0.152439024,-1.615853659
47605,-2.686865234,-5.534033203,-7.780664063,1.493902439,0.335365854,-1.646341463
47606,-2.672509766,-5.529248047,-7.749560547,1.554878049,0.152439024,-1.402439024
47607,-2.674902344,-5.507714844,-7.747167969,1.341463415,0.426829268,-1.158536585
47608,-2.703613281,-5.5125,-7.706494141,0.945121951,0.548780488,-1.31097561
47609,-2.698828125,-5.569921875,-7.775878906,0.579268293,0.335365854,-1.37195122
47610,-2.6796875,-5.514892578,-7.756738281,0.823170732,0.457317073,-1.554878049
47611,-2.710791016,-5.536425781,-7.751953125,0.701219512,0.823170732,-1.463414634
47612,-2.674902344,-5.452685547,-7.742382813,0.518292683,0.670731707,-1.158536585
47613,-2.655761719,-5.557958984,-7.842871094,-0.06097561,0.457317073,-1.493902439
47614,-2.811279297,-5.569921875,-7.787841797,1.036585366,1.920731707,-1.493902439
47615,-2.6796875,-5.534033203,-7.759130859,1.402439024,-0.030487805,-1.981707317
47616,-2.598339844,-5.526855469,-7.773486328,1.463414634,0.12195122,-1.737804878
47617,-2.729931641,-5.502929688,-7.711279297,1.463414634,1.18902439,-1.067073171
47618,-2.650976563,-5.534033203,-7.773486328,0.853658537,-0.06097561,-1.097560976
47619,-2.694042969,-5.538818359,-7.749560547,0.640243902,0.762195122,-1.128048781
47620,-2.722753906,-5.464648438,-7.708886719,0.335365854,0.853658537,-1.737804878
47621,-2.629443359,-5.500537109,-7.816552734,-0.365853659,0.396341463,-2.103658537
47622,-2.682080078,-5.538818359,-7.823730469,-0.06097561,1.006097561,-1.981707317
47623,-2.6796875,-5.529248047,-7.780664063,0.609756098,0.914634146,-1.646341463
47624,-2.650976563,-5.531640625,-7.814160156,1.097560976,0.213414634,-1.18902439
47625,-2.698828125,-5.517285156,-7.809375,1.432926829,0.518292683,-1.006097561
47626,-2.713183594,-5.505322266,-7.761523438,1.402439024,0.274390244,-1.25
47627,-2.6796875,-5.526855469,-7.761523438,1.097560976,-0.030487805,-1.615853659
47628,-2.684472656,-5.536425781,-7.759130859,0.975609756,0.091463415,-1.768292683
47629,-2.689257813,-5.543603516,-7.797412109,0.945121951,0.304878049,-1.676829268
47630,-2.720361328,-5.555566406,-7.747167969,1.006097561,0.426829268,-1.463414634
47631,-2.703613281,-5.529248047,-7.749560547,1.006097561,0.457317073,-1.31097561
47632,-2.701220703,-5.517285156,-7.766308594,0.884146342,0.579268293,-1.615853659
47633,-2.739501953,-5.541210938,-7.751953125,0.579268293,0.792682927,-1.615853659
47634,-2.684472656,-5.555566406,-7.795019531,0.670731707,0.609756098,-1.676829268
47635,-2.689257813,-5.505322266,-7.730419922,0.792682927,1.036585366,-1.524390244
47636,-2.71796875,-5.431152344,-7.756738281,0.579268293,1.158536585,-1.402439024
47637,-2.634228516,-5.517285156,-7.826123047,-0.091463415,0.670731707,-1.31097561
47638,-2.768212891,-5.651269531,-7.850048828,0.274390244,1.585365854,-1.798780488
47639,-2.761035156,-5.55078125,-7.730419922,1.707317073,1.25,-1.981707317
47640,-2.562451172,-5.529248047,-7.775878906,1.707317073,-0.426829268,-2.012195122
47641,-2.672509766,-5.490966797,-7.725634766,1.676829268,1.128048781,-1.097560976
47642,-2.684472656,-5.538818359,-7.747167969,1.036585366,0.579268293,-0.975609756
47643,-2.682080078,-5.538818359,-7.763916016,0.823170732,0.548780488,-1.341463415
47644,-2.725146484,-5.495751953,-7.744775391,0.640243902,1.067073171,-1.707317073
47645,-2.622265625,-5.541210938,-7.766308594,0,0.396341463,-1.920731707
47646,-2.624658203,-5.514892578,-7.795019531,0.091463415,1.25,-1.768292683
47647,-2.624658203,-5.514892578,-7.795019531,0.091463415,1.25,-1.768292683
47648,-2.703613281,-5.507714844,-7.759130859,0.304878049,1.585365854,-1.402439024
47649,-2.639013672,-5.55078125,-7.823730469,0.274390244,0.579268293,-1.158536585
47650,-2.677294922,-5.500537109,-7.795019531,0.792682927,1.158536585,-1.036585366
47651,-2.682080078,-5.510107422,-7.768701172,0.975609756,1.067073171,-1.158536585
47652,-2.674902344,-5.5125,-7.806982422,1.067073171,0.640243902,-1.37195122
47653,-2.662939453,-5.522070313,-7.773486328,1.158536585,0.579268293,-1.341463415
47654,-2.665332031,-5.5125,-7.763916016,1.280487805,0.335365854,-1.25
47655,-2.6796875,-5.541210938,-7.735205078,1.280487805,0.426829268,-1.067073171
47656,-2.689257813,-5.545996094,-7.747167969,1.31097561,0.396341463,-1.006097561
47657,-2.694042969,-5.505322266,-7.778271484,1.006097561,0.304878049,-1.280487805
47658,-2.715576172,-5.555566406,-7.775878906,0.762195122,0.304878049,-1.158536585
47659,-2.660546875,-5.55078125,-7.759130859,1.067073171,0,-1.219512195
47660,-2.677294922,-5.524462891,-7.77109375,1.341463415,0.457317073,-1.128048781
47661,-2.732324219,-5.447900391,-7.696923828,1.128048781,0.579268293,-0.792682927
47662,-2.622265625,-5.490966797,-7.823730469,0.396341463,0.091463415,-0.853658537
47663,-2.784960938,-5.629736328,-7.821337891,0.579268293,1.585365854,-1.25
47664,-2.787353516,-5.560351563,-7.739990234,1.707317073,1.067073171,-1.585365854
47665,-2.591162109,-5.545996094,-7.790234375,1.768292683,-0.243902439,-1.646341463
47666,-2.725146484,-5.543603516,-7.699316406,1.859756098,1.25,-0.975609756
47667,-2.691650391,-5.557958984,-7.7328125,1.524390244,0.548780488,-0.792682927
47668,-2.689257813,-5.555566406,-7.725634766,1.067073171,0.457317073,-0.945121951
47669,-2.744287109,-5.5125,-7.701708984,0.670731707,0.853658537,-1.31097561
47670,-2.667724609,-5.519677734,-7.747167969,0.030487805,0.396341463,-1.676829268
47671,-2.662939453,-5.560351563,-7.768701172,-0.243902439,0.884146342,-1.981707317
47672,-2.706005859,-5.529248047,-7.778271484,0.12195122,1.432926829,-1.829268293
47673,-2.646191406,-5.553173828,-7.802197266,0,0.457317073,-1.615853659
47674,-2.672509766,-5.526855469,-7.785449219,0.426829268,0.731707317,-1.158536585
47675,-2.689257813,-5.514892578,-7.77109375,0.579268293,0.762195122,-1.097560976
47676,-2.696435547,-5.522070313,-7.816552734,0.579268293,0.396341463,-1.37195122
47677,-2.689257813,-5.522070313,-7.797412109,0.731707317,0.365853659,-1.524390244
47678,-2.674902344,-5.55078125,-7.785449219,0.884146342,0.182926829,-1.707317073
47679,-2.706005859,-5.538818359,-7.730419922,1.067073171,0.365853659,-1.493902439
47680,-2.694042969,-5.517285156,-7.751953125,1.067073171,0.396341463,-1.280487805
47681,-2.698828125,-5.500537109,-7.735205078,0.884146342,0.640243902,-1.280487805
47682,-2.727539063,-5.567529297,-7.766308594,0.518292683,0.396341463,-1.402439024
47683,-2.696435547,-5.531640625,-7.751953125,0.792682927,0.274390244,-1.676829268
47684,-2.708398438,-5.517285156,-7.775878906,0.823170732,0.640243902,-1.646341463
47685,-2.739501953,-5.433544922,-7.699316406,0.518292683,0.701219512,-1.18902439
47686,-2.631835938,-5.526855469,-7.826123047,-0.12195122,0.06097561,-1.341463415
47687,-2.806494141,-5.593847656,-7.773486328,0.609756098,1.890243902,-1.402439024
47688,-2.763427734,-5.529248047,-7.749560547,1.463414634,0.823170732,-1.798780488
47689,-2.591162109,-5.543603516,-7.795019531,1.402439024,-0.152439024,-1.798780488
47690,-2.744287109,-5.507714844,-7.708886719,1.737804878,1.646341463,-1.18902439
47691,-2.689257813,-5.541210938,-7.759130859,1.128048781,0.304878049,-1.128048781
47692,-2.698828125,-5.517285156,-7.742382813,0.853658537,0.518292683,-1.18902439
47693,-2.741894531,-5.495751953,-7.737597656,0.457317073,0.945121951,-1.585365854
47694,-2.670117188,-5.517285156,-7.795019531,-0.030487805,0.640243902,-1.890243902
47695,-2.682080078,-5.545996094,-7.806982422,-0.030487805,1.158536585,-1.920731707
47696,-2.670117188,-5.502929688,-7.780664063,0.335365854,1.432926829,-1.707317073
47697,-2.648583984,-5.545996094,-7.816552734,0.335365854,0.884146342,-1.432926829
47698,-2.677294922,-5.514892578,-7.775878906,0.975609756,1.128048781,-1.128048781
47699,-2.689257813,-5.502929688,-7.783056641,0.975609756,0.884146342,-1.128048781
47700,-2.708398438,-5.514892578,-7.775878906,0.853658537,0.609756098,-1.37195122
47701,-2.691650391,-5.543603516,-7.787841797,1.006097561,0.426829268,-1.585365854
47702,-2.672509766,-5.517285156,-7.775878906,1.25,0.274390244,-1.554878049
47703,-2.701220703,-5.526855469,-7.766308594,1.280487805,0.243902439,-1.31097561
47704,-2.713183594,-5.517285156,-7.768701172,1.280487805,0.335365854,-1.219512195
47705,-2.71796875,-5.514892578,-7.725634766,1.006097561,0.304878049,-1.37195122
47706,-2.689257813,-5.581884766,-7.766308594,0.823170732,0.12195122,-1.524390244
47707,-2.674902344,-5.514892578,-7.7328125,1.006097561,0.365853659,-1.615853659
47708,-2.710791016,-5.522070313,-7.77109375,0.792682927,0.640243902,-1.524390244
47709,-2.674902344,-5.452685547,-7.716064453,0.518292683,0.518292683,-1.128048781
47710,-2.670117188,-5.565136719,-7.828515625,-0.213414634,0.487804878,-1.524390244
47711,-2.825634766,-5.5890625,-7.783056641,0.945121951,1.890243902,-1.646341463
47712,-2.672509766,-5.548388672,-7.780664063,1.280487805,-0.304878049,-2.042682927
47713,-2.615087891,-5.534033203,-7.77109375,1.554878049,0.182926829,-1.585365854
47714,-2.758642578,-5.524462891,-7.680175781,1.554878049,1.18902439,-0.975609756
47715,-2.667724609,-5.517285156,-7.754345703,0.945121951,-0.335365854,-1.128048781
47716,-2.710791016,-5.534033203,-7.749560547,0.670731707,0.701219512,-1.18902439
47717,-2.725146484,-5.483789063,-7.751953125,0.182926829,0.731707317,-1.768292683
47718,-2.725146484,-5.483789063,-7.751953125,0.182926829,0.731707317,-1.768292683
47719,-2.655761719,-5.519677734,-7.795019531,-0.243902439,0.396341463,-2.195121951
47720,-2.706005859,-5.529248047,-7.811767578,0.030487805,1.158536585,-2.134146342
47721,-2.686865234,-5.529248047,-7.778271484,0.335365854,0.823170732,-1.829268293
47722,-2.658154297,-5.541210938,-7.823730469,0.823170732,0.518292683,-1.31097561
47723,-2.706005859,-5.498144531,-7.749560547,1.31097561,0.884146342,-1.067073171
47724,-2.737109375,-5.502929688,-7.751953125,1.280487805,0.701219512,-1.219512195
47725,-2.706005859,-5.517285156,-7.773486328,1.128048781,0.304878049,-1.585365854
47726,-2.691650391,-5.541210938,-7.785449219,1.067073171,0.091463415,-1.890243902
47727,-2.698828125,-5.548388672,-7.747167969,1.128048781,0.152439024,-1.798780488
47728,-2.694042969,-5.555566406,-7.739990234,1.280487805,0.12195122,-1.585365854
47729,-2.708398438,-5.526855469,-7.728027344,1.25,0.274390244,-1.493902439
47730,-2.737109375,-5.548388672,-7.742382813,0.914634146,0.365853659,-1.341463415
47731,-2.715576172,-5.538818359,-7.744775391,0.884146342,0.304878049,-1.646341463
47732,-2.710791016,-5.555566406,-7.718457031,0.823170732,0.701219512,-1.615853659
47733,-2.698828125,-5.455078125,-7.706494141,0.579268293,0.762195122,-1.615853659
47734,-2.646191406,-5.560351563,-7.838085938,-0.12195122,0.640243902,-1.585365854
47735,-2.813671875,-5.658447266,-7.778271484,0.670731707,2.134146342,-1.554878049
47736,-2.732324219,-5.555566406,-7.730419922,1.768292683,0.975609756,-1.615853659
47737,-2.619873047,-5.524462891,-7.749560547,1.676829268,0.06097561,-1.554878049
47738,-2.751464844,-5.517285156,-7.701708984,1.463414634,1.432926829,-1.036585366
47739,-2.684472656,-5.548388672,-7.713671875,0.762195122,0.243902439,-1.341463415
47740,-2.694042969,-5.581884766,-7.77109375,0.365853659,0.518292683,-1.585365854
47741,-2.701220703,-5.5125,-7.7328125,0.243902439,0.975609756,-1.859756098
47742,-2.619873047,-5.534033203,-7.802197266,-0.335365854,0.518292683,-2.103658537
47743,-2.691650391,-5.531640625,-7.773486328,0.182926829,1.615853659,-1.798780488
47744,-2.686865234,-5.522070313,-7.773486328,0.335365854,1.18902439,-1.432926829
47745,-2.64140625,-5.536425781,-7.826123047,0.579268293,0.609756098,-1.158536585
47746,-2.701220703,-5.522070313,-7.759130859,1.097560976,1.097560976,-1.006097561
47747,-2.677294922,-5.505322266,-7.780664063,1.280487805,0.701219512,-1.25
47748,-2.684472656,-5.522070313,-7.77109375,1.280487805,0.731707317,-1.432926829
47749,-2.662939453,-5.541210938,-7.790234375,1.25,0.670731707,-1.402439024
47750,-2.674902344,-5.569921875,-7.761523438,1.402439024,0.518292683,-1.37195122
47751,-2.672509766,-5.5125,-7.69453125,1.524390244,0.396341463,-1.280487805
47752,-2.715576172,-5.526855469,-7.7328125,1.067073171,0.365853659,-1.128048781
47753,-2.696435547,-5.598632813,-7.783056641,0.731707317,0.274390244,-1.158536585
47754,-2.689257813,-5.524462891,-7.747167969,0.762195122,0.640243902,-1.432926829
47755,-2.713183594,-5.493359375,-7.735205078,0.457317073,0.823170732,-1.341463415
47756,-2.631835938,-5.514892578,-7.775878906,-0.12195122,0.396341463,-1.067073171
47757,-2.706005859,-5.591455078,-7.854833984,-0.243902439,1.219512195,-1.493902439
47758,-2.787353516,-5.593847656,-7.77109375,1.158536585,1.829268293,-1.493902439
47759,-2.610302734,-5.545996094,-7.766308594,1.737804878,-0.06097561,-1.707317073
47760,-2.660546875,-5.517285156,-7.766308594,1.798780488,0.884146342,-1.18902439
47761,-2.729931641,-5.534033203,-7.723242188,1.25,0.945121951,-0.853658537
47762,-2.674902344,-5.534033203,-7.766308594,0.762195122,-0.030487805,-1.067073171
47763,-2.708398438,-5.495751953,-7.730419922,0.579268293,0.762195122,-1.280487805
47764,-2.682080078,-5.534033203,-7.766308594,0.06097561,0.518292683,-1.524390244
47765,-2.629443359,-5.548388672,-7.84765625,-0.243902439,0.396341463,-1.859756098
47766,-2.684472656,-5.5125,-7.759130859,0.152439024,1.493902439,-1.585365854
47767,-2.6796875,-5.555566406,-7.823730469,0.06097561,0.701219512,-1.31097561
47768,-2.658154297,-5.510107422,-7.799804688,0.701219512,0.579268293,-1.067073171
47769,-2.708398438,-5.510107422,-7.792626953,0.945121951,0.914634146,-0.945121951
47770,-2.713183594,-5.493359375,-7.780664063,0.884146342,0.487804878,-1.280487805
47771,-2.691650391,-5.524462891,-7.795019531,0.914634146,0.365853659,-1.493902439
47772,-2.6796875,-5.531640625,-7.775878906,1.067073171,0.396341463,-1.554878049
47773,-2.689257813,-5.534033203,-7.775878906,1.128048781,0.426829268,-1.280487805
47774,-2.715576172,-5.505322266,-7.7328125,1.067073171,0.518292683,-1.18902439
47775,-2.722753906,-5.562744141,-7.744775391,0.792682927,0.365853659,-1.097560976
47776,-2.706005859,-5.531640625,-7.773486328,0.975609756,0.213414634,-1.463414634
47777,-2.710791016,-5.531640625,-7.723242188,0.975609756,0.579268293,-1.554878049
47778,-2.734716797,-5.414404297,-7.696923828,0.670731707,0.579268293,-1.37195122
47779,-2.631835938,-5.536425781,-7.814160156,-0.213414634,0.12195122,-1.402439024
47780,-2.780175781,-5.610595703,-7.833300781,0.609756098,1.890243902,-1.646341463
47781,-2.749072266,-5.541210938,-7.744775391,1.585365854,1.128048781,-1.829268293
47782,-2.591162109,-5.529248047,-7.799804688,1.676829268,0.152439024,-1.737804878
47783,-2.722753906,-5.505322266,-7.704101563,1.890243902,1.676829268,-1.158536585
47784,-2.684472656,-5.526855469,-7.742382813,1.18902439,0.335365854,-1.219512195
47785,-2.6796875,-5.529248047,-7.790234375,0.731707317,0.548780488,-1.463414634
47786,-2.706005859,-5.507714844,-7.7328125,0.518292683,1.18902439,-1.676829268
47787,-2.648583984,-5.534033203,-7.768701172,0.182926829,0.792682927,-1.798780488
47788,-2.648583984,-5.534033203,-7.768701172,0.182926829,0.792682927,-1.798780488
47789,-2.674902344,-5.569921875,-7.818945313,0.396341463,1.37195122,-1.676829268
47790,-2.689257813,-5.534033203,-7.795019531,0.823170732,1.524390244,-1.432926829
47791,-2.677294922,-5.572314453,-7.790234375,0.853658537,0.792682927,-1.128048781
47792,-2.677294922,-5.502929688,-7.756738281,1.31097561,0.823170732,-1.128048781
47793,-2.691650391,-5.514892578,-7.744775391,1.036585366,0.670731707,-1.463414634
47794,-2.684472656,-5.538818359,-7.780664063,0.762195122,0.518292683,-1.798780488
47795,-2.667724609,-5.557958984,-7.701708984,0.701219512,0.579268293,-1.768292683
47796,-2.660546875,-5.548388672,-7.766308594,0.701219512,0.487804878,-1.585365854
